"objectClass","attributeID","name","whenCreated","whenChanged","event"
"attributeSchema","1.2.840.113556.1.2.387","ms-Exch-Monitoring-Recipients-NDR","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50059","ms-Exch-Monitoring-Resources","2012-03-26 11:19:14","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50047","ms-Exch-Monitoring-Responses","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.92","ms-Exch-Monitoring-RPC-Update-Interval","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.89","ms-Exch-Monitoring-RPC-Update-Units","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.157","ms-Exch-Monitoring-Warning-Delay","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.56","ms-Exch-Monitoring-Warning-Units","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.156","ms-Exch-Monitor-Servers","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.160","ms-Exch-Monitor-Services","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.88","ms-Exch-Move-To-LSA","2012-03-26 11:19:01","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50770","ms-Exch-MSM-Cert-Policy-Oid","2012-03-26 11:19:26","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.18001","ms-Exch-MTA-Database-Path","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.270","ms-Exch-MTA-Local-Cred","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.271","ms-Exch-MTA-Local-Desig","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.282","ms-Exch-N-Address","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.222","ms-Exch-N-Address-Type","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50084","ms-Exch-Non-Authoritative-Domains","2012-03-26 11:19:14","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50043","ms-Exch-Non-MIME-Character-Set","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11067","ms-Exch-No-PF-Connection","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1014","ms-Exch-Notes-Connector-Mailbox","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1022","ms-Exch-Notes-Exclude-Groups","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1021","ms-Exch-Notes-Export-Groups","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1012","ms-Exch-Notes-Foreign-Domain","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1015","ms-Exch-Notes-Letterhead","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1017","ms-Exch-Notes-Notes-INI","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1016","ms-Exch-Notes-Notes-Links","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1011","ms-Exch-Notes-Notes-Server","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1010","ms-Exch-Notes-Password","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1023","ms-Exch-Notes-Routable-Domains","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1013","ms-Exch-Notes-Rtr-Mailbox","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1020","ms-Exch-Notes-Source-Books","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1018","ms-Exch-Notes-Target-Book","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1019","ms-Exch-Notes-Target-Books","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.44","ms-Exch-NT-Account-Options","2012-03-26 11:18:58","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.2009","ms-Exch-NT-Authentication-Providers","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.33","ms-Exch-Ntds-Export-Containers","2012-03-26 11:18:58","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.34","ms-Exch-Ntds-Import-Container","2012-03-26 11:18:58","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.148","ms-Exch-Num-Of-Open-Retries","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.134","ms-Exch-Num-Of-Transfer-Retries","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51002","ms-Exch-OAB-ANR-Properties","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.67","ms-Exch-OAB-Default","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51003","ms-Exch-OAB-Details-Properties","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50510","ms-Exch-OAB-Flags","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.68","ms-Exch-OAB-Folder","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51257","ms-Exch-OAB-Last-Number-Of-Records","2012-03-26 11:19:37","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51256","ms-Exch-OAB-Last-Touched-Time","2012-03-26 11:19:37","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50998","ms-Exch-OAB-Max-Binary-Size","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50999","ms-Exch-OAB-Max-MV-Binary-Size","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51001","ms-Exch-OAB-Max-MV-String-Size","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51000","ms-Exch-OAB-Max-String-Size","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51258","ms-Exch-OAB-Preferred-Site","2012-03-26 11:19:37","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51004","ms-Exch-OAB-Truncated-Properties","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50872","ms-Exch-OAB-TTL","2012-03-26 11:19:28","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50514","ms-Exch-OAB-Virtual-Directories-BL","2012-03-26 11:19:24","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50513","ms-Exch-OAB-Virtual-Directories-Link","2012-03-26 11:19:24","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51559","ms-Exch-Object-Count-Quota","2012-03-26 11:19:44","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51569","ms-Exch-Object-ID","2012-03-26 11:19:47","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.545","ms-Exch-Obj-View-Containers","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.391","ms-Exch-Off-Line-AB-Containers","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.389","ms-Exch-Off-Line-AB-Schedule","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.392","ms-Exch-Off-Line-AB-Server","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.390","ms-Exch-Off-Line-AB-Style","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.126","ms-Exch-Oma-Admin-Extended-Settings","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.124","ms-Exch-Oma-Admin-Wireless-Enable","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.139","ms-Exch-Oma-Carrier-Address","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.145","ms-Exch-Oma-Carrier-Type","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.146","ms-Exch-Oma-Carrier-Url","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.137","ms-Exch-Oma-Configuration","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.144","ms-Exch-Oma-Deliverer","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.138","ms-Exch-Oma-Delivery-Provider-DN","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.133","ms-Exch-Oma-Device-Capability-DN","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.143","ms-Exch-Oma-Extended-Properties","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.135","ms-Exch-Oma-Formatter","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.136","ms-Exch-Oma-Translator","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.6.20.1.134","ms-Exch-Oma-Validater","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.438","ms-Exch-OOF-Reply-To-Originator","2012-03-26 11:18:58","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.143","ms-Exch-Open-Retry-Interval","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51374","ms-Exch-Organization-Flags","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51472","ms-Exch-Organizations-Address-Book-Roots-BL","2012-03-26 11:19:42","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51006","ms-Exch-Organizations-Address-Book-Roots-Link","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51478","ms-Exch-Organizations-Global-Address-Lists-BL","2012-03-26 11:19:42","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51005","ms-Exch-Organizations-Global-Address-Lists-Link","2012-03-26 11:19:32","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51467","ms-Exch-Organizations-Template-Roots-BL","2012-03-26 11:19:43","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51007","ms-Exch-Organizations-Template-Roots-Link","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51023","ms-Exch-Organization-Summary","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51445","ms-Exch-Org-Federated-Mailbox","2012-03-26 11:19:39","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50300","ms-Exch-Originating-Forest","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11093","ms-Exch-Orig-MDB","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.2017","ms-Exch-Other-Authentication-Flags","2012-03-26 11:19:15","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50921","ms-Exch-OU-Root","2012-03-26 11:19:28","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.0","ms-Exch-Outbound-Sites","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.490","ms-Exch-Outgoing-Msg-Size-Limit","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11055","ms-Exch-Overall-Age-Limit","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50700","ms-Exch-OWA-Action-For-Unknown-File-And-MIME-Types","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50713","ms-Exch-OWA-Allowed-File-Types","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51468","ms-Exch-OWA-Allowed-File-Types-BL","2012-03-26 11:19:40","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50714","ms-Exch-OWA-Allowed-Mime-Types","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51473","ms-Exch-OWA-Allowed-Mime-Types-BL","2012-03-26 11:19:40","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50717","ms-Exch-OWA-Blocked-File-Types","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51470","ms-Exch-OWA-Blocked-File-Types-BL","2012-03-26 11:19:40","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50718","ms-Exch-OWA-Blocked-MIME-Types","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51474","ms-Exch-OWA-Blocked-MIME-Types-BL","2012-03-26 11:19:41","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50702","ms-Exch-OWA-Client-Auth-Cleanup-Level","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50708","ms-Exch-OWA-Default-Client-Language","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50710","ms-Exch-OWA-Default-Theme","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50695","ms-Exch-OWA-Exchweb-Proxy-Destination","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51028","ms-Exch-OWA-Feedback-Enabled","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50988","ms-Exch-OWA-Feedback-URL","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50698","ms-Exch-OWA-File-Access-Control-On-Private-Computers","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50697","ms-Exch-OWA-File-Access-Control-On-Public-Computers","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50704","ms-Exch-OWA-Filter-Web-Beacons","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50715","ms-Exch-OWA-Force-Save-File-Types","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51479","ms-Exch-OWA-Force-Save-File-Types-BL","2012-03-26 11:19:40","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50716","ms-Exch-OWA-Force-Save-MIME-Types","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51463","ms-Exch-OWA-Force-Save-MIME-Types-BL","2012-03-26 11:19:40","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50703","ms-Exch-OWA-Gzip-Level","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50987","ms-Exch-OWA-Help-URL","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51252","ms-Exch-OWA-IM-Provider-Type","2012-03-26 11:19:37","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51057","ms-Exch-OWA-Light-Feedback-Enabled","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51058","ms-Exch-OWA-Light-Feedback-URL","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51056","ms-Exch-OWA-Light-Help-URL","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50709","ms-Exch-OWA-Logon-And-Error-Language","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50701","ms-Exch-OWA-Logon-Format","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50711","ms-Exch-OWA-Max-Transcodable-Doc-Size","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50705","ms-Exch-OWA-Notification-Interval","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50723","ms-Exch-OWA-Outbound-Charset","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50993","ms-Exch-OWA-Policy","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50706","ms-Exch-OWA-Redirect-To-Optimal-OWA-Server","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50699","ms-Exch-OWA-Remote-Documents-Action-For-Unknown-Servers","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50719","ms-Exch-OWA-Remote-Documents-Allowed-Servers","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51481","ms-Exch-OWA-Remote-Documents-Allowed-Servers-BL","2012-03-26 11:19:41","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50720","ms-Exch-OWA-Remote-Documents-Blocked-Servers","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51464","ms-Exch-OWA-Remote-Documents-Blocked-Servers-BL","2012-03-26 11:19:41","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50721","ms-Exch-OWA-Remote-Documents-Internal-Domain-Suffix-List","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51471","ms-Exch-OWA-Remote-Documents-Internal-Domain-Suffix-List-BL","2012-03-26 11:19:41","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.608","ms-Exch-OWA-Server","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51488","ms-Exch-OWA-Settings","2012-03-26 11:19:47","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51158","ms-Exch-OWA-Throttling-Policy-State","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50712","ms-Exch-OWA-Transcoding-File-Types","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51447","ms-Exch-OWA-Transcoding-File-Types-BL","2012-03-26 11:19:40","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50772","ms-Exch-OWA-Transcoding-Flags","2012-03-26 11:19:26","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50771","ms-Exch-OWA-Transcoding-Mime-Types","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51477","ms-Exch-OWA-Transcoding-Mime-Types-BL","2012-03-26 11:19:41","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50724","ms-Exch-OWA-Use-GB18030","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50725","ms-Exch-OWA-Use-ISO8859-15","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50707","ms-Exch-OWA-User-Context-Timeout","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50694","ms-Exch-OWA-Version","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50696","ms-Exch-OWA-Virtual-Directory-Type","2012-03-26 11:19:19","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11030","ms-Exch-Owning-Org","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11031","ms-Exch-Owning-PF-Tree","2012-03-26 11:19:08","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11032","ms-Exch-Owning-PF-Tree-BL","2012-03-26 11:19:08","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11004","ms-Exch-Owning-Server","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51446","ms-Exch-Parent-Plan-BL","2012-03-26 11:19:43","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51142","ms-Exch-Parent-Plan-Link","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1007","ms-Exch-Partner-CP","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51033","ms-Exch-Partner-Id","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.1006","ms-Exch-Partner-Language","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11086","ms-Exch-Patch-MDB","2012-03-26 11:19:14","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50740","ms-Exch-Permitted-AuthN","2012-03-26 11:19:26","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.75","ms-Exch-PF-Contacts","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.100","ms-Exch-Pf-Creation","2012-03-26 11:19:14","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50035","ms-Exch-PF-Default-Admin-ACL","2012-03-26 11:19:01","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11034","ms-Exch-PF-DS-Container","2012-03-26 11:19:01","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50086","ms-Exch-Pf-Root-Url","2012-03-26 11:19:14","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.11035","ms-Exch-PF-Tree-Type","2012-03-26 11:19:00","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50857","ms-Exch-Phonetic-Support","2012-03-26 11:19:26","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50051","ms-Exch-Policies-Excluded","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50050","ms-Exch-Policies-Included","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50007","ms-Exch-Policy-Default","2012-03-26 11:19:05","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50030","ms-Exch-Policy-Enabled","2012-03-26 11:19:12","2014-02-18 10:02:47","2012-03-26"
